regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,4,0.25,4.0,128,4096,8192,32768,14336,3966.421,8182.887,5656.933,0.4009
mixed,16,4,0.25,4.0,128,20480,128,512,224,2914.433,2931.042,2920.609,0.3718
mixed,16,4,0.25,4.0,128,20480,1024,4096,1792,2920.865,3041.952,2924.738,0.032
mixed,16,4,0.25,4.0,128,20480,8192,32768,14336,4218.264,8781.216,5460.741,0.2723
mixed,16,4,0.25,4.0,1024,0,128,512,224,342.138,407.611,367.323,0.3847
mixed,16,4,0.25,4.0,1024,0,1024,4096,1792,701.594,1308.852,928.886,0.3743
mixed,16,4,0.25,4.0,1024,0,8192,32768,14336,3822.584,8707.745,5608.163,0.3655
mixed,16,4,0.25,4.0,1024,512,128,512,224,488.664,536.249,480.538,-0.1708
mixed,16,4,0.25,4.0,1024,512,1024,4096,1792,790.97,1352.657,956.342,0.2944
mixed,16,4,0.25,4.0,1024,512,8192,32768,14336,4236.947,9224.445,5723.234,0.298
mixed,16,4,0.25,4.0,1024,4096,128,512,224,1398.992,1442.224,1439.184,0.9297
mixed,16,4,0.25,4.0,1024,4096,1024,4096,1792,1564.304,1930.09,1550.32,-0.0382
mixed,16,4,0.25,4.0,1024,4096,8192,32768,14336,4431.057,9829.923,6357.5,0.3568
mixed,16,4,0.25,4.0,1024,20480,128,512,224,5050.666,5134.728,5045.882,-0.0569
mixed,16,4,0.25,4.0,1024,20480,1024,4096,1792,5727.235,5921.439,5628.099,-0.5105
mixed,16,4,0.25,4.0,1024,20480,8192,32768,14336,7648.365,11915.521,8270.568,0.1458
mixed,16,4,0.25,4.0,2048,0,128,512,224,774.296,852.441,808.76,0.441
mixed,16,4,0.25,4.0,2048,0,1024,4096,1792,1052.819,1677.167,1276.82,0.3588
mixed,16,4,0.25,4.0,2048,0,8192,32768,14336,4537.903,10015.477,6014.976,0.2697
mixed,16,4,0.25,4.0,2048,512,128,512,224,992.854,1054.868,1022.39,0.4763
mixed,16,4,0.25,4.0,2048,512,1024,4096,1792,1253.588,1827.725,1450.705,0.3433
mixed,16,4,0.25,4.0,2048,512,8192,32768,14336,4634.447,9947.861,6288.061,0.3112
mixed,16,4,0.25,4.0,2048,4096,128,512,224,2408.229,2465.188,2438.311,0.5281
mixed,16,4,0.25,4.0,2048,4096,1024,4096,1792,2630.148,2988.735,2616.451,-0.0382
mixed,16,4,0.25,4.0,2048,4096,8192,32768,14336,5614.307,10662.891,7034.1,0.2812
mixed,16,4,0.25,4.0,2048,20480,128,512,224,8449.316,8798.462,8726.466,0.7938
mixed,16,4,0.25,4.0,2048,20480,1024,4096,1792,9226.556,9466.266,9133.248,-0.3893
mixed,16,4,0.25,4.0,2048,20480,8192,32768,14336,11083.272,15220.863,12154.618,0.2589
pure,16,8,0.5,4.0,0,0,128,512,320,135.486,156.45,136.031,0.026
pure,16,8,0.5,4.0,0,0,1024,4096,2560,304.763,409.052,304.061,-0.0067
pure,16,8,0.5,4.0,0,0,8192,32768,20480,1557.072,2435.399,1548.689,-0.0095
mixed,16,8,0.5,4.0,16,0,128,512,320,151.677,213.44,169.278,0.285
mixed,16,8,0.5,4.0,16,0,1024,4096,2560,752.665,1204.913,752.184,-0.0011
mixed,16,8,0.5,4.0,16,0,8192,32768,20480,4881.003,7820.394,5538.659,0.2237
mixed,16,8,0.5,4.0,16,512,128,512,320,165.214,197.471,166.686,0.0456
mixed,16,8,0.5,4.0,16,512,1024,4096,2560,780.248,1208.883,772.186,-0.0188
mixed,16,8,0.5,4.0,16,512,8192,32768,20480,5172.587,7826.539,5510.456,0.1273
mixed,16,8,0.5,4.0,16,4096,128,512,320,608.891,577.656,481.05,
mixed,16,8,0.5,4.0,16,4096,1024,4096,2560,843.768,1206.546,760.503,-0.2295
mixed,16,8,0.5,4.0,16,4096,8192,32768,20480,5075.304,8153.802,5677.09,0.1955
mixed,16,8,0.5,4.0,16,20480,128,512,320,2007.276,2343.75,2008.234,0.0028
mixed,16,8,0.5,4.0,16,20480,1024,4096,2560,2348.007,2881.09,2498.917,0.2831
mixed,16,8,0.5,4.0,16,20480,8192,32768,20480,4875.434,8785.571,5691.011,0.2086
mixed,16,8,0.5,4.0,128,0,128,512,320,154.719,216.223,179.006,0.3949
mixed,16,8,0.5,4.0,128,0,1024,4096,2560,792.695,1212.307,764.537,-0.0671
mixed,16,8,0.5,4.0,128,0,8192,32768,20480,4900.684,7809.453,5593.38,0.2381
mixed,16,8,0.5,4.0,128,512,128,512,320,174.335,206.462,185.727,0.3546
mixed,16,8,0.5,4.0,128,512,1024,4096,2560,778.136,1208.115,777.817,-0.0007
mixed,16,8,0.5,4.0,128,512,8192,32768,20480,4905.452,7843.4,5577.028,0.2286
mixed,16,8,0.5,4.0,128,4096,128,512,320,656.154,658.168,637.657,-9.1842
mixed,16,8,0.5,4.0,128,4096,1024,4096,2560,923.573,1215.315,830.903,-0.3176
mixed,16,8,0.5,4.0,128,4096,8192,32768,20480,5223.27,8082.569,5608.035,0.1346
mixed,16,8,0.5,4.0,128,20480,128,512,320,2926.88,2929.791,2915.17,-4.0227
mixed,16,8,0.5,4.0,128,20480,1024,4096,2560,3105.543,3222.014,3001.503,-0.8933
mixed,16,8,0.5,4.0,128,20480,8192,32768,20480,5446.95,8758.398,5953.855,0.1531
